¿Qué animal vive en el agua y respira aire?,Delfín,Tiburón,Atún,Pez espada,Fácil,Naturaleza
¿Cuál es el metal del hierro?,Hierro,Oro,Plata,Cobre,Fácil,Ciencia
¿En qué país nació Picasso?,España,Francia,Italia,Alemania,Fácil,Historia
¿Qué órgano usamos para respirar?,Pulmones,Corazón,Hígado,Estómago,Fácil,Ciencia
¿Qué océano está al este de América?,Atlántico,Pacífico,Índico,Ártico,Fácil,Geografía
¿Qué animal es un roedor?,Ratón,Perro,Gato,Caballo,Fácil,Naturaleza
¿Quién fue Mahatma Gandhi?,Líder pacifista,Rey indio,General,Explorador,Fácil,Historia
¿Qué estado del agua es la lluvia?,Líquido,Sólido,Gaseoso,Plasma,Fácil,Ciencia
¿Cuántos planetas rocosos hay?,Cuatro,Tres,Cinco,Dos,Fácil,Ciencia
¿En qué país está el monte Olimpo?,Grecia,Italia,Turquía,Bulgaria,Media,Geografía
¿Qué animal es un cetáceo?,Ballena,Tiburón,Foca,Atún,Media,Naturaleza
¿Qué científico propuso la relatividad?,Einstein,Newton,Galileo,Kepler,Media,Ciencia
¿Qué civilización construyó Uxmal?,Maya,Azteca,Inca,Olmeca,Media,Historia
¿Qué río pasa por Viena?,Danubio,Elba,Rin,Vístula,Media,Geografía
¿Qué elemento es necesario para la respiración celular?,Oxígeno,Hidrógeno,Carbono,Nitrógeno,Media,Ciencia
¿Qué animal vive en desiertos?,Fennec,Oso,Pingüino,Foca,Media,Naturaleza
¿Quién fue Ramsés II?,Faraón egipcio,Rey persa,Emperador romano,General griego,Media,Historia
¿Qué país tiene más población de habla árabe?,Egipto,Arabia Saudita,Marruecos,Argelia,Media,Geografía
¿Qué ácido está en el estómago?,Ácido clorhídrico,Ácido acético,Ácido sulfúrico,Ácido nítrico,Media,Ciencia
¿Qué animal es ovovivíparo?,Tiburón,Gallina,Rana,Paloma,Media,Naturaleza
¿Quién escribió La Eneida?,Virgilio,Homero,Ovidio,Platón,Media,Historia
¿Qué mar separa Arabia de África?,Mar Rojo,Mar Negro,Mar Caspio,Mar Arábigo,Media,Geografía
¿Qué órgano filtra toxinas?,Hígado,Riñón,Corazón,Pulmón,Media,Ciencia
¿Qué animal vive en tundra?,Reno,León,Camello,Mono,Media,Naturaleza
¿Dónde está el desierto de Qaidam?,China,Mongolia,Kazajistán,Irán,Muy Difícil,Geografía
¿Qué elemento tiene símbolo Ho?,Holmio,Hafnio,Hidrógeno,Helio,Muy Difícil,Ciencia
¿Qué cultura construyó Paquimé?,Mogollón,Anasazi,Olmeca,Maya,Muy Difícil,Historia
¿Qué animal soporta frío extremo?,Colémbolo ártico,Oso polar,Foca,Pingüino,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Laptev?,Ártico siberiano,Pacífico norte,Atlántico sur,Índico,Muy Difícil,Geografía
¿Qué científico descubrió la fisión nuclear?,Hahn,Fermi,Bohr,Meitner,Muy Difícil,Ciencia
¿Qué imperio tuvo capital en Susa?,Elamita,Asirio,Persa,Hitita,Muy Difícil,Historia
¿Qué animal percibe campos magnéticos?,Tortuga marina,Delfín,Foca,Orca,Muy Difícil,Naturaleza
¿Dónde está el desierto de Registán?,Afganistán,Irán,Pakistán,Uzbekistán,Muy Difícil,Geografía
¿Qué elemento tiene número atómico 75?,Renio,Iridio,Osmio,Platino,Muy Difícil,Ciencia
¿Qué civilización construyó La Venta?,Olmeca,Maya,Azteca,Zapoteca,Muy Difícil,Historia
¿Qué animal puede regenerar neuronas?,Cebra danio,Rata,Pulpo,Salamandra,Muy Difícil,Naturaleza
¿Dónde se encuentra el monte Vinson?,Antártida,Canadá,Groenlandia,Noruega,Muy Difícil,Geografía
¿Qué científico formuló la ley de conservación de la energía?,Joule,Faraday,Maxwell,Ohm,Muy Difícil,Ciencia
¿Qué reino africano controló Axum?,Aksum,Mali,Songhai,Kush,Muy Difícil,Historia
¿Qué animal sobrevive sin agua largos periodos?,Rata canguro,Camello,Escorpión,Serpiente,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Lazarev?,Antártida,Ártico,Pacífico,Índico,Muy Difícil,Geografía
Pregunta,RespuestaCorrecta,Opcion2,Opcion3,Opcion4,Dificultad,Categoria
¿Cuál es la capital de Dinamarca?,Copenhague,Aarhus,Odense,Aalborg,Fácil,Geografía
¿Qué animal es conocido por su fuerza?,Gorila,Mono,Gato,Perro,Fácil,Naturaleza
¿Cuántos segundos tiene un minuto?,Sesenta,Cincuenta,Setenta,Noventa,Fácil,Ciencia
¿Quién fue Miguel de Cervantes?,Escritor,Explorador,Pintor,Rey,Fácil,Historia
¿Qué planeta es famoso por sus anillos?,Saturno,Júpiter,Urano,Neptuno,Fácil,Ciencia
¿En qué continente está Venezuela?,América del Sur,Europa,Asia,África,Fácil,Geografía
¿Qué animal es anfibio?,Sapo,Serpiente,Paloma,Gato,Fácil,Naturaleza
¿Cuál es el metal del cobre?,Cobre,Hierro,Plata,Oro,Fácil,Ciencia
¿En qué país nació Shakespeare?,Inglaterra,Francia,Italia,España,Fácil,Historia
¿Qué órgano bombea sangre?,Corazón,Pulmón,Hígado,Riñón,Fácil,Ciencia
¿Qué océano es el más frío?,Ártico,Atlántico,Índico,Pacífico,Fácil,Geografía
¿Qué animal es un mamífero?,Delfín,Tiburón,Atún,Pez espada,Fácil,Naturaleza
¿Quién fue Leonardo da Vinci?,Artista y científico,Rey,Pirata,Explorador,Fácil,Historia
¿Qué estado del agua es el vapor?,Gaseoso,Líquido,Sólido,Plasma,Fácil,Ciencia
¿Cuántas lunas tiene la Tierra?,Una,Dos,Tres,Cero,Fácil,Ciencia
¿En qué país está el volcán Popocatépetl?,México,Guatemala,Perú,Chile,Media,Geografía
¿Qué animal es un marsupial?,Koala,León,Elefante,Caballo,Media,Naturaleza
¿Qué científico propuso las leyes de Kepler?,Kepler,Newton,Galileo,Copérnico,Media,Ciencia
¿Qué civilización construyó Copán?,Maya,Azteca,Inca,Olmeca,Media,Historia
¿Qué río pasa por Praga?,Vltava,Danubio,Elba,Rin,Media,Geografía
¿Qué vitamina ayuda a la visión?,Vitamina A,Vitamina C,Vitamina D,Vitamina K,Media,Ciencia
¿Qué animal vive en sabanas?,León,Oso,Pingüino,Foca,Media,Naturaleza
¿Quién fue Tutankamón?,Faraón egipcio,Rey persa,Emperador romano,General griego,Media,Historia
¿Qué país tiene más volcanes?,Indonesia,Japón,Chile,Islandia,Media,Geografía
¿Qué gas compone mayormente el aire?,Nitrógeno,Oxígeno,Argón,Helio,Media,Ciencia
¿Qué animal tiene caparazón?,Armadillo,Gato,Perro,Caballo,Media,Naturaleza
¿Quién escribió El príncipe?,Maquiavelo,Platón,Aristóteles,Cicerón,Media,Historia
¿Qué mar separa Japón de Corea?,Mar del Japón,Mar Amarillo,Mar de China,Mar de Okhotsk,Media,Geografía
¿Qué órgano regula hormonas?,Hipófisis,Estómago,Pulmón,Bazo,Media,Ciencia
¿Qué animal vive en manglares?,Cocodrilo,Águila,Cabra,Oso,Media,Naturaleza
¿Dónde está el desierto de Patagónico?,Argentina,Chile,Perú,Bolivia,Muy Difícil,Geografía
¿Qué elemento tiene símbolo Er?,Erbio,Estaño,Europio,Escandio,Muy Difícil,Ciencia
¿Qué cultura construyó Calakmul?,Maya,Olmeca,Azteca,Zapoteca,Muy Difícil,Historia
¿Qué animal soporta alta salinidad?,Artemia salina,Cangrejo,Medusa,Pez globo,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Okhotsk?,Rusia oriental,Mar del Norte,Mar Rojo,Mar Caribe,Muy Difícil,Geografía
¿Qué científico descubrió el positrón?,Anderson,Fermi,Dirac,Pauli,Muy Difícil,Ciencia
¿Qué imperio tuvo capital en Hattusa?,Hitita,Asirio,Persa,Babilónico,Muy Difícil,Historia
¿Qué animal detecta vibraciones sísmicas?,Topo,Perro,Gato,Caballo,Muy Difícil,Naturaleza
¿Dónde está el desierto de Ryn?,Kazajistán,Rusia,Mongolia,Uzbekistán,Muy Difícil,Geografía
¿Qué elemento tiene número atómico 68?,Erbio,Holmio,Disprosio,Terbio,Muy Difícil,Ciencia
¿Qué civilización construyó Caracol?,Maya,Inca,Azteca,Olmeca,Muy Difícil,Historia
¿Qué animal puede regenerar corazón?,Pez cebra,Rata,Pulpo,Salamandra,Muy Difícil,Naturaleza
¿Dónde se encuentra el monte Erebus?,Antártida,Islandia,Chile,Nueva Zelanda,Muy Difícil,Geografía
¿Qué científico formuló el principio de exclusión?,Pauli,Heisenberg,Bohr,Dirac,Muy Difícil,Ciencia
¿Qué reino africano controló Nubia?,Kush,Aksum,Mali,Songhai,Muy Difícil,Historia
¿Qué animal puede sobrevivir en hipersalinidad?,Artemia,Tiburón,Foca,Delfín,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Cosmonautas?,Antártida,Ártico,Pacífico,Índico,Muy Difícil,Geografía
Pregunta,RespuestaCorrecta,Opcion2,Opcion3,Opcion4,Dificultad,Categoria
¿Cuál es la capital de Finlandia?,Helsinki,Turku,Tampere,Oulu,Fácil,Geografía
¿Qué animal tiene rayas?,Tigre,Cebra,Okapi,Jirafa,Fácil,Naturaleza
¿Cuántas horas tiene una semana?,168,160,180,150,Fácil,Ciencia
¿Quién fue Isaac Newton?,Científico,Pintor,Rey,Explorador,Fácil,Historia
¿Qué planeta es el más grande?,Júpiter,Saturno,Neptuno,Urano,Fácil,Ciencia
¿En qué continente está Guyana?,América del Sur,Europa,Asia,África,Fácil,Geografía
¿Qué animal vive en colmenas?,Abeja,Hormiga,Avispa,Termita,Fácil,Naturaleza
¿Cuál es el metal del aluminio?,Aluminio,Hierro,Cobre,Plata,Fácil,Ciencia
¿En qué país nació Napoleón?,Francia,Italia,España,Bélgica,Fácil,Historia
¿Qué órgano usamos para pensar?,Cerebro,Corazón,Hígado,Estómago,Fácil,Ciencia
¿Qué océano baña Sudamérica al oeste?,Pacífico,Atlántico,Índico,Ártico,Fácil,Geografía
¿Qué animal es un insecto?,Mariposa,Araña,Gusano,Caracol,Fácil,Naturaleza
¿Quién fue Albert Einstein?,Físico,Cantante,Pintor,Explorador,Fácil,Historia
¿Qué estado del agua es el hielo?,Sólido,Líquido,Gaseoso,Plasma,Fácil,Ciencia
¿Cuántos continentes hay?,Siete,Cinco,Seis,Ocho,Fácil,Geografía
¿En qué país está el monte Aoraki?,Nueva Zelanda,Australia,Chile,Canadá,Media,Geografía
¿Qué animal es un roedor?,Castor,Perro,Gato,Caballo,Media,Naturaleza
¿Qué científico formuló la ley de Boyle?,Boyle,Avogadro,Dalton,Gay-Lussac,Media,Ciencia
¿Qué civilización construyó Machu Picchu?,Inca,Maya,Azteca,Olmeca,Media,Historia
¿Qué río pasa por París?,Sena,Rin,Loira,Danubio,Media,Geografía
¿Qué nutriente aporta energía rápida?,Carbohidratos,Proteínas,Grasas,Vitamínas,Media,Ciencia
¿Qué animal vive en climas fríos?,Zorro ártico,Camello,León,Mono,Media,Naturaleza
¿Quién fue Hammurabi?,Rey babilonio,Faraón,Emperador romano,General persa,Media,Historia
¿Qué país tiene más glaciares?,Islandia,Canadá,Noruega,Chile,Media,Geografía
¿Qué gas usan las plantas?,Dióxido de carbono,Oxígeno,Nitrógeno,Helio,Media,Ciencia
¿Qué animal es venenoso?,Escorpión,Perro,Gato,Caballo,Media,Naturaleza
¿Quién escribió La República?,Platón,Aristóteles,Sócrates,Cicerón,Media,Historia
¿Qué mar es el más pequeño?,Mar de Azov,Mar Rojo,Mar Negro,Mar del Norte,Media,Geografía
¿Qué órgano regula el azúcar?,Páncreas,Hígado,Corazón,Riñón,Media,Ciencia
¿Qué animal vive en cuevas?,Murciélago,Águila,Perro,Gato,Media,Naturaleza
¿Dónde está el desierto de Badain Jaran?,China,Mongolia,Kazajistán,Uzbekistán,Muy Difícil,Geografía
¿Qué elemento tiene símbolo Lu?,Lutecio,Litio,Lawrencio,Lantano,Muy Difícil,Ciencia
¿Qué cultura construyó Mitla?,Zapoteca,Maya,Azteca,Olmeca,Muy Difícil,Historia
¿Qué animal resiste falta extrema de oxígeno?,Carpa cruciana,Rata,Tortuga,Serpiente,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Davis?,Antártida,Ártico,Pacífico,Índico,Muy Difícil,Geografía
¿Qué científico descubrió la estructura del ADN?,Watson y Crick,Franklin,Pauling,Mendel,Muy Difícil,Ciencia
¿Qué imperio tuvo capital en Ecbatana?,Medo,Persa,Asirio,Babilónico,Muy Difícil,Historia
¿Qué animal puede detectar campos eléctricos débiles?,Pez cuchillo,Tiburón,Delfín,Orca,Muy Difícil,Naturaleza
¿Dónde está el desierto de Gibson?,Australia,Namibia,Chile,Arabia,Muy Difícil,Geografía
¿Qué elemento tiene número atómico 71?,Lutecio,Yterbio,Erbio,Escandio,Muy Difícil,Ciencia
¿Qué civilización construyó La Quemada?,Zacateca,Olmeca,Maya,Azteca,Muy Difícil,Historia
¿Qué animal puede regenerar médula espinal?,Salamandra,Rata,Pez globo,Pulpo,Muy Difícil,Naturaleza
¿Dónde se encuentra el monte Sidley?,Antártida,Canadá,Groenlandia,Noruega,Muy Difícil,Geografía
¿Qué científico formuló la ecuación de Dirac?,Dirac,Schrödinger,Heisenberg,Pauli,Muy Difícil,Ciencia
¿Qué reino africano controló Meroe?,Kush,Aksum,Mali,Songhai,Muy Difícil,Historia
¿Qué animal sobrevive en desiertos hipersecos?,Escorpión del Sahara,Camello,Serpiente,Rata,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Somov?,Antártida,Ártico,Pacífico,Índico,Muy Difícil,Geografía
Pregunta,RespuestaCorrecta,Opcion2,Opcion3,Opcion4,Dificultad,Categoria
¿Cuál es la capital de Escocia?,Edimburgo,Glasgow,Aberdeen,Dundee,Fácil,Geografía
¿Qué animal tiene pezuñas?,Caballo,Perro,Gato,Mono,Fácil,Naturaleza
¿Cuántos grados tiene un ángulo recto?,Noventa,Cuatrocientos,Ciento ochenta,Sesenta,Fácil,Ciencia
¿Quién fue Marco Aurelio?,Emperador romano,Filósofo griego,Rey persa,General egipcio,Fácil,Historia
¿Qué planeta es famoso por sus tormentas?,Júpiter,Marte,Venus,Mercurio,Fácil,Ciencia
¿En qué continente está Ecuador?,América del Sur,Europa,Asia,África,Fácil,Geografía
¿Qué animal es un felino?,León,Perro,Caballo,Vaca,Fácil,Naturaleza
¿Cuál es el metal del plomo?,Plomo,Oro,Plata,Hierro,Fácil,Ciencia
¿En qué país nació Beethoven?,Alemania,Austria,Francia,Italia,Fácil,Historia
¿Qué órgano usamos para saborear?,Lengua,Nariz,Ojos,Oídos,Fácil,Ciencia
¿Qué océano rodea África al oeste?,Atlántico,Índico,Pacífico,Ártico,Fácil,Geografía
¿Qué animal es un reptil?,Lagarto,Rana,Paloma,Gato,Fácil,Naturaleza
¿Quién fue Hernando de Magallanes?,Explorador,Rey,Pintor,Filósofo,Fácil,Historia
¿Qué estado del agua es la niebla?,Gaseoso,Líquido,Sólido,Plasma,Fácil,Ciencia
¿Cuántos dientes tiene un adulto?,Treinta y dos,Veintiocho,Veinticuatro,Veintiséis,Fácil,Ciencia
¿En qué país está el monte Elbrus?,Rusia,Georgia,Turquía,Armenia,Media,Geografía
¿Qué animal es un carnívoro?,Leopardo,Vaca,Cabra,Caballo,Media,Naturaleza
¿Qué científico desarrolló la teoría atómica moderna?,Dalton,Bohr,Rutherford,Thomson,Media,Ciencia
¿Qué civilización construyó Monte Albán?,Zapoteca,Maya,Azteca,Olmeca,Media,Historia
¿Qué río pasa por Roma?,Tíber,Po,Arno,Danubio,Media,Geografía
¿Qué vitamina ayuda al sistema inmune?,Vitamina C,Vitamina A,Vitamina D,Vitamina K,Media,Ciencia
¿Qué animal vive en estepas?,Bisonte,Camello,Mono,Pingüino,Media,Naturaleza
¿Quién fue Trajano?,Emperador romano,Rey visigodo,Faraón,General persa,Media,Historia
¿Qué país tiene más lagos?,Canadá,Finlandia,Rusia,Suecia,Media,Geografía
¿Qué gas es noble?,Neón,Oxígeno,Nitrógeno,Hidrógeno,Media,Ciencia
¿Qué animal es nocturno?,Lémur,Águila,Paloma,Gallina,Media,Naturaleza
¿Quién escribió Metamorfosis?,Ovidio,Virgilio,Homero,Horacio,Media,Historia
¿Qué mar separa Italia de los Balcanes?,Adriático,Egeo,Tirreno,Negro,Media,Geografía
¿Qué órgano produce bilirrubina?,Hígado,Páncreas,Estómago,Riñón,Media,Ciencia
¿Qué animal vive en taiga?,Alce,León,Camello,Tapir,Media,Naturaleza
¿Dónde está el desierto de Tenere?,Níger,Chad,Argelia,Sudán,Muy Difícil,Geografía
¿Qué elemento tiene símbolo Sm?,Samario,Escandio,Selenio,Sodio,Muy Difícil,Ciencia
¿Qué cultura construyó Sechín Bajo?,Sechín,Moche,Inca,Nazca,Muy Difícil,Historia
¿Qué animal soporta anoxia prolongada?,Tortuga pintada,Serpiente,Lagarto,Rana,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Lazarev?,Antártida,Ártico,Pacífico,Índico,Muy Difícil,Geografía
¿Qué científico formuló la ecuación de Schrödinger?,Schrödinger,Heisenberg,Dirac,Bohr,Muy Difícil,Ciencia
¿Qué imperio tuvo capital en Sumer?,Sumerio,Akkadio,Babilónico,Asirio,Muy Difícil,Historia
¿Qué animal puede detectar campos magnéticos?,Paloma,Perro,Gato,Caballo,Muy Difícil,Naturaleza
¿Dónde está el desierto de Kumtag?,China,Mongolia,Kazajistán,Uzbekistán,Muy Difícil,Geografía
¿Qué elemento tiene número atómico 70?,Iterbio,Lutecio,Erbio,Disprosio,Muy Difícil,Ciencia
¿Qué civilización construyó Cacaxtla?,Olmeca,Maya,Zapoteca,Teotihuacana,Muy Difícil,Historia
¿Qué animal puede regenerar retina?,Pez cebra,Rata,Salamandra,Pulpo,Muy Difícil,Naturaleza
¿Dónde se encuentra el monte Belukha?,Rusia,Kazajistán,Mongolia,China,Muy Difícil,Geografía
¿Qué científico formuló la teoría del Big Bang?,Lemaître,Hubble,Einstein,Hoyle,Muy Difícil,Ciencia
¿Qué reino africano controló Kerma?,Kush,Aksum,Mali,Songhai,Muy Difícil,Historia
¿Qué animal sobrevive en desiertos fríos?,Zorro ártico,Camello,Escorpión,Serpiente,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Mawson?,Antártida,Ártico,Pacífico,Índico,Muy Difícil,Geografía
Pregunta,RespuestaCorrecta,Opcion2,Opcion3,Opcion4,Dificultad,Categoria
¿Cuál es la capital de Noruega?,Oslo,Bergen,Trondheim,Stavanger,Fácil,Geografía
¿Qué animal tiene manchas?,Leopardo,Jirafa,Zebra,Canguro,Fácil,Naturaleza
¿Cuántos minutos tiene una hora?,Sesenta,Cincuenta,Setenta,Noventa,Fácil,Ciencia
¿Quién fue Cristóbal Colón?,Explorador,Rey,Pintor,Científico,Fácil,Historia
¿Qué planeta es más frío?,Neptuno,Urano,Saturno,Júpiter,Fácil,Ciencia
¿En qué continente está Perú?,América del Sur,Europa,Asia,África,Fácil,Geografía
¿Qué animal produce lana?,Oveja,Cabra,Vaca,Conejo,Fácil,Naturaleza
¿Cuál es la fase gaseosa del agua?,Vapor,Líquido,Sólido,Plasma,Fácil,Ciencia
¿En qué país está Machu Picchu?,Perú,Bolivia,Ecuador,Chile,Fácil,Historia
¿Qué sentido usamos para oler?,Olfato,Vista,Gusto,Tacto,Fácil,Ciencia
¿Qué océano es el más profundo?,Pacífico,Atlántico,Índico,Ártico,Fácil,Geografía
¿Qué animal es un ave?,Águila,Perro,Gato,Serpiente,Fácil,Naturaleza
¿Quién fue Napoleón Bonaparte?,General francés,Rey inglés,Papa,Explorador,Fácil,Historia
¿Qué fuerza mantiene los objetos en la Tierra?,Gravedad,Magnetismo,Presión,Inercia,Fácil,Ciencia
¿Cuántos polos tiene la Tierra?,Dos,Uno,Tres,Cuatro,Fácil,Geografía
¿En qué país está el volcán Etna?,Italia,Grecia,Islandia,España,Media,Geografía
¿Qué animal es carnívoro?,Tigre,Vaca,Oveja,Caballo,Media,Naturaleza
¿Qué científico desarrolló la teoría heliocéntrica?,Copérnico,Galileo,Newton,Kepler,Media,Ciencia
¿Qué civilización construyó Palenque?,Maya,Azteca,Olmeca,Inca,Media,Historia
¿Qué río cruza Alemania?,Rin,Loira,Danubio,Elba,Media,Geografía
¿Qué molécula transporta oxígeno en la sangre?,Hemoglobina,Glucosa,Insulina,Plasma,Media,Ciencia
¿Qué animal vive en colonias?,Hormiga,Tigre,Serpiente,Águila,Media,Naturaleza
¿Quién fue Alejandro Magno?,Conquistador macedonio,Emperador romano,Faraón,Rey persa,Media,Historia
¿Qué país tiene más islas?,Suecia,Indonesia,Filipinas,Noruega,Media,Geografía
¿Qué gas causa efecto invernadero?,Dióxido de carbono,Oxígeno,Nitrógeno,Helio,Media,Ciencia
¿Qué animal es un reptil?,Cocodrilo,Rana,Paloma,Gato,Media,Naturaleza
¿Quién escribió La Ilíada?,Homero,Platón,Sócrates,Aristóteles,Media,Historia
¿Qué mar separa Europa de África?,Mediterráneo,Rojo,Negro,Báltico,Media,Geografía
¿Qué órgano produce insulina?,Páncreas,Hígado,Corazón,Riñón,Media,Ciencia
¿Qué animal puede vivir en agua dulce y salada?,Salmón,Tiburón,Ballena,Atún,Media,Naturaleza
¿Dónde está el desierto de Sonora?,México y EEUU,Sudán,China,Australia,Muy Difícil,Geografía
¿Qué elemento tiene símbolo In?,Indio,Iridio,Yodo,Hierro,Muy Difícil,Ciencia
¿Qué cultura construyó Monte Albán?,Zapoteca,Maya,Azteca,Olmeca,Muy Difícil,Historia
¿Qué animal puede entrar en criptobiosis?,Tardígrado,Escarabajo,Rata,Serpiente,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Chukchi?,Ártico,Pacífico,Atlántico,Índico,Muy Difícil,Geografía
¿Qué científico descubrió los rayos X?,Röntgen,Curie,Becquerel,Fermi,Muy Difícil,Ciencia
¿Qué imperio construyó Persépolis?,Persa,Asirio,Babilónico,Medo,Muy Difícil,Historia
¿Qué animal tiene electrorecepción?,Tiburón,Delfín,Foca,Orca,Muy Difícil,Naturaleza
¿Dónde está el desierto de Namib?,Namibia,Chad,Níger,Egipto,Muy Difícil,Geografía
¿Qué elemento tiene número atómico 63?,Europio,Samario,Terbio,Neodimio,Muy Difícil,Ciencia
